index,row,col,radius_px,diameter_px,stenosis
38,214,232,14.560219778561036,29.120439557122072,0.03783359436127798
39,214,233,14.317821063276353,28.635642126552707,0.05385175233993156
40,214,234,13.416407864998739,26.832815729997478,0.11341881315168745
41,215,235,13.0,26.0,0.1409358194083833
42,215,236,12.083045973594572,24.166091947189145,0.20152984704947274
43,216,237,11.40175425099138,22.80350850198276,0.2465508713127007
44,216,238,10.770329614269007,21.540659228538015,0.2882765857858748
45,217,239,9.848857801796104,19.697715603592208,0.34916915713359065
46,217,240,9.219544457292887,18.439088914585774,0.3907553534898235
47,218,241,8.246211251235321,16.492422502470642,0.45507502219016605
48,218,242,7.615773105863909,15.231546211727817,0.49673554747994997
49,219,243,6.708203932499369,13.416407864998739,0.5567094065758438
50,219,244,6.324555320336759,12.649110640673518,0.5820616204714271
51,219,245,5.656854249492381,11.313708498984761,0.6261845491872018
52,219,246,5.0,10.0,0.6695906997724551
53,219,247,4.47213595499958,8.94427190999916,0.7044729377172292
54,219,248,4.123105625617661,8.246211251235321,0.727537511095083
55,219,249,4.0,8.0,0.7356725598179641
56,219,250,4.0,8.0,0.7356725598179641
57,219,251,4.123105625617661,8.246211251235321,0.727537511095083
58,219,252,4.47213595499958,8.94427190999916,0.7044729377172292
59,219,253,5.0,10.0,0.6695906997724551
60,219,254,5.656854249492381,11.313708498984761,0.6261845491872018
61,219,255,6.082762530298219,12.165525060596439,0.5980397377827671
62,218,256,6.708203932499369,13.416407864998739,0.5567094065758438
63,218,257,7.615773105863909,15.231546211727817,0.49673554747994997
64,218,258,8.06225774829855,16.1245154965971,0.46723101182611493
65,217,259,9.219544457292887,18.439088914585774,0.3907553534898235
66,217,260,9.848857801796104,19.697715603592208,0.34916915713359065
67,216,261,11.045361017187261,22.090722034374522,0.2701019991101108
68,216,262,11.661903789690601,23.323807579381203,0.22935970590547494
69,216,263,12.083045973594572,24.166091947189145,0.20152984704947274
70,216,264,12.529964086141668,25.059928172283335,0.17199666688433257
71,216,265,13.0,26.0,0.1409358194083833
72,217,266,12.529964086141668,25.059928172283335,0.17199666688433257
73,218,267,12.041594578792296,24.08318915758459,0.2042690323194879
74,219,268,11.180339887498949,22.360679774997898,0.26118234429307285
75,220,269,10.44030650891055,20.8806130178211,0.31008512644595654
76,221,270,9.848857801796104,19.697715603592208,0.34916915713359065
77,222,271,9.433981132056603,18.867962264113206,0.3765849791594632
78,223,272,9.219544457292887,18.439088914585774,0.3907553534898235
79,224,273,9.219544457292887,18.439088914585774,0.3907553534898235
80,225,274,9.219544457292887,18.439088914585774,0.3907553534898235
81,225,275,8.94427190999916,17.88854381999832,0.40894587543445826
82,226,276,9.433981132056603,18.867962264113206,0.3765849791594632
83,227,277,8.94427190999916,17.88854381999832,0.40894587543445826
84,227,278,9.219544457292887,18.439088914585774,0.3907553534898235
85,228,279,9.219544457292887,18.439088914585774,0.3907553534898235
86,229,280,9.219544457292887,18.439088914585774,0.3907553534898235
87,229,281,9.433981132056603,18.867962264113206,0.3765849791594632
88,230,282,9.433981132056603,18.867962264113206,0.3765849791594632
89,230,283,9.219544457292887,18.439088914585774,0.3907553534898235
90,231,284,9.433981132056603,18.867962264113206,0.3765849791594632
91,232,285,9.433981132056603,18.867962264113206,0.3765849791594632
92,232,286,9.433981132056603,18.867962264113206,0.3765849791594632
93,233,287,9.848857801796104,19.697715603592208,0.34916915713359065
94,234,288,9.899494936611665,19.79898987322333,0.34582296107760313
95,235,289,9.899494936611665,19.79898987322333,0.34582296107760313
96,235,290,9.848857801796104,19.697715603592208,0.34916915713359065
97,236,291,10.295630140987,20.591260281974,0.3196456099429732
98,237,292,10.63014581273465,21.2602916254693,0.29754019213951555
99,238,293,10.63014581273465,21.2602916254693,0.29754019213951555
100,238,294,10.63014581273465,21.2602916254693,0.29754019213951555
101,239,295,10.816653826391969,21.633307652783937,0.28521539568364673
102,240,296,10.63014581273465,21.2602916254693,0.29754019213951555
103,240,297,10.770329614269007,21.540659228538015,0.2882765857858748
104,241,298,10.770329614269007,21.540659228538015,0.2882765857858748
105,241,299,10.770329614269007,21.540659228538015,0.2882765857858748
